"concurso","data","ordem","bola"
2318,2020-11-14,1,54
2318,2020-11-14,2,58
2318,2020-11-14,3,52
2318,2020-11-14,4,28
2318,2020-11-14,5,44
2318,2020-11-14,6,60
2319,2020-11-18,1,17
2319,2020-11-18,2,25
2319,2020-11-18,3,6
2319,2020-11-18,4,35
2319,2020-11-18,5,49
2319,2020-11-18,6,40
2320,2020-11-21,1,30
2320,2020-11-21,2,6
2320,2020-11-21,3,35
2320,2020-11-21,4,48
2320,2020-11-21,5,39
2320,2020-11-21,6,42
2321,2020-11-25,1,41
2321,2020-11-25,2,43
2321,2020-11-25,3,25
2321,2020-11-25,4,28
2321,2020-11-25,5,14
2321,2020-11-25,6,46
2322,2020-11-28,1,5
2322,2020-11-28,2,10
2322,2020-11-28,3,2
2322,2020-11-28,4,29
2322,2020-11-28,5,34
2322,2020-11-28,6,41
2323,2020-12-02,1,35
2323,2020-12-02,2,27
2323,2020-12-02,3,39
2323,2020-12-02,4,20
2323,2020-12-02,5,50
2323,2020-12-02,6,59
2324,2020-12-05,1,31
2324,2020-12-05,2,2
2324,2020-12-05,3,43
2324,2020-12-05,4,19
2324,2020-12-05,5,60
2324,2020-12-05,6,16
2325,2020-12-08,1,33
2325,2020-12-08,2,37
2325,2020-12-08,3,60
2325,2020-12-08,4,34
2325,2020-12-08,5,46
2325,2020-12-08,6,52
2326,2020-12-10,1,27
2326,2020-12-10,2,36
2326,2020-12-10,3,34
2326,2020-12-10,4,16
2326,2020-12-10,5,57
2326,2020-12-10,6,10
2327,2020-12-12,1,54
2327,2020-12-12,2,45
2327,2020-12-12,3,30
2327,2020-12-12,4,57
2327,2020-12-12,5,37
2327,2020-12-12,6,58
2328,2020-12-16,1,11
2328,2020-12-16,2,8
2328,2020-12-16,3,39
2328,2020-12-16,4,14
2328,2020-12-16,5,48
2328,2020-12-16,6,53
2329,2020-12-19,1,42
2329,2020-12-19,2,28
2329,2020-12-19,3,45
2329,2020-12-19,4,14
2329,2020-12-19,5,12
2329,2020-12-19,6,55
2330,2020-12-31,1,22
2330,2020-12-31,2,35
2330,2020-12-31,3,17
2330,2020-12-31,4,41
2330,2020-12-31,5,20
2330,2020-12-31,6,42
2331,2021-01-02,1,53
2331,2021-01-02,2,16
2331,2021-01-02,3,11
2331,2021-01-02,4,57
2331,2021-01-02,5,13
2331,2021-01-02,6,36
2332,2021-01-06,1,12
2332,2021-01-06,2,33
2332,2021-01-06,3,44
2332,2021-01-06,4,52
2332,2021-01-06,5,35
2332,2021-01-06,6,36
2333,2021-01-09,1,41
2333,2021-01-09,2,53
2333,2021-01-09,3,55
2333,2021-01-09,4,9
2333,2021-01-09,5,16
2333,2021-01-09,6,31
2334,2021-01-13,1,22
2334,2021-01-13,2,4
2334,2021-01-13,3,20
2334,2021-01-13,4,25
2334,2021-01-13,5,13
2334,2021-01-13,6,60
2335,2021-01-16,1,18
2335,2021-01-16,2,42
2335,2021-01-16,3,49
2335,2021-01-16,4,47
2335,2021-01-16,5,9
2335,2021-01-16,6,23
2336,2021-01-20,1,20
2336,2021-01-20,2,27
2336,2021-01-20,3,50
2336,2021-01-20,4,8
2336,2021-01-20,5,10
2336,2021-01-20,6,28
2337,2021-01-23,1,2
2337,2021-01-23,2,51
2337,2021-01-23,3,49
2337,2021-01-23,4,9
2337,2021-01-23,5,34
2337,2021-01-23,6,55
2338,2021-01-26,1,21
2338,2021-01-26,2,8
2338,2021-01-26,3,34
2338,2021-01-26,4,47
2338,2021-01-26,5,42
2338,2021-01-26,6,23
2339,2021-01-28,1,4
2339,2021-01-28,2,48
2339,2021-01-28,3,59
2339,2021-01-28,4,29
2339,2021-01-28,5,47
2339,2021-01-28,6,18
2340,2021-01-30,1,49
2340,2021-01-30,2,41
2340,2021-01-30,3,16
2340,2021-01-30,4,51
2340,2021-01-30,5,28
2340,2021-01-30,6,21
2341,2021-02-03,1,9
2341,2021-02-03,2,46
2341,2021-02-03,3,4
2341,2021-02-03,4,32
2341,2021-02-03,5,31
2341,2021-02-03,6,42
2342,2021-02-06,1,20
2342,2021-02-06,2,24
2342,2021-02-06,3,17
2342,2021-02-06,4,27
2342,2021-02-06,5,40
2342,2021-02-06,6,60
2343,2021-02-10,1,56
2343,2021-02-10,2,49
2343,2021-02-10,3,31
2343,2021-02-10,4,4
2343,2021-02-10,5,45
2343,2021-02-10,6,42
2344,2021-02-13,1,38
2344,2021-02-13,2,11
2344,2021-02-13,3,52
2344,2021-02-13,4,57
2344,2021-02-13,5,17
2344,2021-02-13,6,25
2345,2021-02-17,1,16
2345,2021-02-17,2,22
2345,2021-02-17,3,7
2345,2021-02-17,4,55
2345,2021-02-17,5,19
2345,2021-02-17,6,28
2346,2021-02-20,1,4
2346,2021-02-20,2,58
2346,2021-02-20,3,3
2346,2021-02-20,4,40
2346,2021-02-20,5,11
2346,2021-02-20,6,42
2347,2021-02-24,1,17
2347,2021-02-24,2,58
2347,2021-02-24,3,9
2347,2021-02-24,4,60
2347,2021-02-24,5,30
2347,2021-02-24,6,8
2348,2021-02-27,1,2
2348,2021-02-27,2,3
2348,2021-02-27,3,51
2348,2021-02-27,4,48
2348,2021-02-27,5,54
2348,2021-02-27,6,7
2349,2021-03-03,1,54
2349,2021-03-03,2,25
2349,2021-03-03,3,5
2349,2021-03-03,4,10
2349,2021-03-03,5,49
2349,2021-03-03,6,32
2350,2021-03-06,1,45
2350,2021-03-06,2,28
2350,2021-03-06,3,34
2350,2021-03-06,4,29
2350,2021-03-06,5,25
2350,2021-03-06,6,41
2351,2021-03-10,1,35
2351,2021-03-10,2,49
2351,2021-03-10,3,19
2351,2021-03-10,4,22
2351,2021-03-10,5,47
2351,2021-03-10,6,41
2352,2021-03-13,1,17
2352,2021-03-13,2,55
2352,2021-03-13,3,9
2352,2021-03-13,4,41
2352,2021-03-13,5,38
2352,2021-03-13,6,49
2353,2021-03-17,1,19
2353,2021-03-17,2,3
2353,2021-03-17,3,34
2353,2021-03-17,4,53
2353,2021-03-17,5,48
2353,2021-03-17,6,41
2354,2021-03-20,1,18
2354,2021-03-20,2,54
2354,2021-03-20,3,25
2354,2021-03-20,4,6
2354,2021-03-20,5,30
2354,2021-03-20,6,42
2355,2021-03-24,1,31
2355,2021-03-24,2,7
2355,2021-03-24,3,30
2355,2021-03-24,4,41
2355,2021-03-24,5,56
2355,2021-03-24,6,50
2356,2021-03-27,1,51
2356,2021-03-27,2,36
2356,2021-03-27,3,3
2356,2021-03-27,4,58
2356,2021-03-27,5,10
2356,2021-03-27,6,25
2357,2021-03-31,1,28
2357,2021-03-31,2,34
2357,2021-03-31,3,51
2357,2021-03-31,4,19
2357,2021-03-31,5,40
2357,2021-03-31,6,30
2358,2021-04-03,1,5
2358,2021-04-03,2,43
2358,2021-04-03,3,16
2358,2021-04-03,4,11
2358,2021-04-03,5,9
2358,2021-04-03,6,57
2359,2021-04-06,1,39
2359,2021-04-06,2,42
2359,2021-04-06,3,43
2359,2021-04-06,4,51
2359,2021-04-06,5,31
2359,2021-04-06,6,32
2360,2021-04-08,1,15
2360,2021-04-08,2,21
2360,2021-04-08,3,24
2360,2021-04-08,4,45
2360,2021-04-08,5,29
2360,2021-04-08,6,10
2361,2021-04-10,1,46
2361,2021-04-10,2,21
2361,2021-04-10,3,35
2361,2021-04-10,4,29
2361,2021-04-10,5,14
2361,2021-04-10,6,22
2362,2021-04-14,1,35
2362,2021-04-14,2,22
2362,2021-04-14,3,32
2362,2021-04-14,4,20
2362,2021-04-14,5,50
2362,2021-04-14,6,3
2363,2021-04-17,1,34
2363,2021-04-17,2,6
2363,2021-04-17,3,58
2363,2021-04-17,4,39
2363,2021-04-17,5,14
2363,2021-04-17,6,24
2364,2021-04-22,1,42
2364,2021-04-22,2,56
2364,2021-04-22,3,33
2364,2021-04-22,4,20
2364,2021-04-22,5,51
2364,2021-04-22,6,44
2365,2021-04-24,1,44
2365,2021-04-24,2,50
2365,2021-04-24,3,17
2365,2021-04-24,4,28
2365,2021-04-24,5,37
2365,2021-04-24,6,1
2366,2021-04-28,1,33
2366,2021-04-28,2,41
2366,2021-04-28,3,38
2366,2021-04-28,4,27
2366,2021-04-28,5,4
2366,2021-04-28,6,35
2367,2021-04-30,1,29
2367,2021-04-30,2,5
2367,2021-04-30,3,23
2367,2021-04-30,4,34
2367,2021-04-30,5,53
2367,2021-04-30,6,60
2368,2021-05-04,1,13
2368,2021-05-04,2,7
2368,2021-05-04,3,36
2368,2021-05-04,4,25
2368,2021-05-04,5,58
2368,2021-05-04,6,4
2369,2021-05-06,1,60
2369,2021-05-06,2,9
2369,2021-05-06,3,19
2369,2021-05-06,4,4
2369,2021-05-06,5,17
2369,2021-05-06,6,37
2370,2021-05-08,1,56
2370,2021-05-08,2,31
2370,2021-05-08,3,37
2370,2021-05-08,4,7
2370,2021-05-08,5,44
2370,2021-05-08,6,42
2371,2021-05-12,1,30
2371,2021-05-12,2,48
2371,2021-05-12,3,36
2371,2021-05-12,4,4
2371,2021-05-12,5,39
2371,2021-05-12,6,15
2372,2021-05-15,1,19
2372,2021-05-15,2,25
2372,2021-05-15,3,44
2372,2021-05-15,4,46
2372,2021-05-15,5,3
2372,2021-05-15,6,57
2373,2021-05-19,1,44
2373,2021-05-19,2,26
2373,2021-05-19,3,23
2373,2021-05-19,4,49
2373,2021-05-19,5,60
2373,2021-05-19,6,24
2374,2021-05-22,1,25
2374,2021-05-22,2,37
2374,2021-05-22,3,39
2374,2021-05-22,4,13
2374,2021-05-22,5,41
2374,2021-05-22,6,12
2375,2021-05-26,1,58
2375,2021-05-26,2,6
2375,2021-05-26,3,46
2375,2021-05-26,4,53
2375,2021-05-26,5,44
2375,2021-05-26,6,2
2376,2021-05-29,1,22
2376,2021-05-29,2,12
2376,2021-05-29,3,17
2376,2021-05-29,4,18
2376,2021-05-29,5,19
2376,2021-05-29,6,14
2377,2021-06-02,1,35
2377,2021-06-02,2,5
2377,2021-06-02,3,44
2377,2021-06-02,4,18
2377,2021-06-02,5,43
2377,2021-06-02,6,29
2378,2021-06-05,1,37
2378,2021-06-05,2,49
2378,2021-06-05,3,41
2378,2021-06-05,4,54
2378,2021-06-05,5,11
2378,2021-06-05,6,38
2379,2021-06-09,1,26
2379,2021-06-09,2,32
2379,2021-06-09,3,56
2379,2021-06-09,4,2
2379,2021-06-09,5,8
2379,2021-06-09,6,46
2380,2021-06-12,1,53
2380,2021-06-12,2,39
2380,2021-06-12,3,11
2380,2021-06-12,4,16
2380,2021-06-12,5,20
2380,2021-06-12,6,24
2381,2021-06-16,1,47
2381,2021-06-16,2,41
2381,2021-06-16,3,32
2381,2021-06-16,4,7
2381,2021-06-16,5,23
2381,2021-06-16,6,42
2382,2021-06-19,1,53
2382,2021-06-19,2,6
2382,2021-06-19,3,19
2382,2021-06-19,4,9
2382,2021-06-19,5,38
2382,2021-06-19,6,55
2383,2021-06-23,1,41
2383,2021-06-23,2,16
2383,2021-06-23,3,40
2383,2021-06-23,4,20
2383,2021-06-23,5,15
2383,2021-06-23,6,13
2384,2021-06-26,1,25
2384,2021-06-26,2,26
2384,2021-06-26,3,9
2384,2021-06-26,4,13
2384,2021-06-26,5,22
2384,2021-06-26,6,31
2385,2021-06-29,1,32
2385,2021-06-29,2,12
2385,2021-06-29,3,43
2385,2021-06-29,4,37
2385,2021-06-29,5,24
2385,2021-06-29,6,60
2386,2021-07-01,1,35
2386,2021-07-01,2,13
2386,2021-07-01,3,11
2386,2021-07-01,4,50
2386,2021-07-01,5,49
2386,2021-07-01,6,16
2387,2021-07-03,1,38
2387,2021-07-03,2,26
2387,2021-07-03,3,30
2387,2021-07-03,4,8
2387,2021-07-03,5,31
2387,2021-07-03,6,48
2388,2021-07-07,1,8
2388,2021-07-07,2,37
2388,2021-07-07,3,45
2388,2021-07-07,4,48
2388,2021-07-07,5,33
2388,2021-07-07,6,30
2389,2021-07-10,1,39
2389,2021-07-10,2,30
2389,2021-07-10,3,16
2389,2021-07-10,4,51
2389,2021-07-10,5,37
2389,2021-07-10,6,40
2390,2021-07-14,1,20
2390,2021-07-14,2,13
2390,2021-07-14,3,9
2390,2021-07-14,4,56
2390,2021-07-14,5,32
2390,2021-07-14,6,22
2391,2021-07-17,1,5
2391,2021-07-17,2,8
2391,2021-07-17,3,13
2391,2021-07-17,4,27
2391,2021-07-17,5,50
2391,2021-07-17,6,36
2392,2021-07-21,1,53
2392,2021-07-21,2,34
2392,2021-07-21,3,25
2392,2021-07-21,4,15
2392,2021-07-21,5,23
2392,2021-07-21,6,11
2393,2021-07-24,1,32
2393,2021-07-24,2,28
2393,2021-07-24,3,38
2393,2021-07-24,4,51
2393,2021-07-24,5,27
2393,2021-07-24,6,26
2394,2021-07-28,1,42
2394,2021-07-28,2,44
2394,2021-07-28,3,5
2394,2021-07-28,4,25
2394,2021-07-28,5,36
2394,2021-07-28,6,16
2395,2021-07-31,1,44
2395,2021-07-31,2,11
2395,2021-07-31,3,4
2395,2021-07-31,4,45
2395,2021-07-31,5,57
2395,2021-07-31,6,12
2396,2021-08-04,1,3
2396,2021-08-04,2,25
2396,2021-08-04,3,2
2396,2021-08-04,4,49
2396,2021-08-04,5,42
2396,2021-08-04,6,39
2397,2021-08-07,1,6
2397,2021-08-07,2,14
2397,2021-08-07,3,48
2397,2021-08-07,4,46
2397,2021-08-07,5,20
2397,2021-08-07,6,39
2398,2021-08-10,1,36
2398,2021-08-10,2,59
2398,2021-08-10,3,17
2398,2021-08-10,4,30
2398,2021-08-10,5,8
2398,2021-08-10,6,54
2399,2021-08-12,1,52
2399,2021-08-12,2,42
2399,2021-08-12,3,35
2399,2021-08-12,4,27
2399,2021-08-12,5,51
2399,2021-08-12,6,44
2400,2021-08-14,1,9
2400,2021-08-14,2,26
2400,2021-08-14,3,36
2400,2021-08-14,4,25
2400,2021-08-14,5,21
2400,2021-08-14,6,53
2401,2021-08-18,1,8
2401,2021-08-18,2,38
2401,2021-08-18,3,13
2401,2021-08-18,4,33
2401,2021-08-18,5,11
2401,2021-08-18,6,48
2402,2021-08-21,1,60
2402,2021-08-21,2,29
2402,2021-08-21,3,6
2402,2021-08-21,4,30
2402,2021-08-21,5,25
2402,2021-08-21,6,22
2403,2021-08-25,1,32
2403,2021-08-25,2,12
2403,2021-08-25,3,14
2403,2021-08-25,4,34
2403,2021-08-25,5,33
2403,2021-08-25,6,10
2404,2021-08-28,1,19
2404,2021-08-28,2,35
2404,2021-08-28,3,1
2404,2021-08-28,4,40
2404,2021-08-28,5,47
2404,2021-08-28,6,54
2405,2021-09-01,1,21
2405,2021-09-01,2,38
2405,2021-09-01,3,59
2405,2021-09-01,4,53
2405,2021-09-01,5,49
2405,2021-09-01,6,48
2406,2021-09-04,1,29
2406,2021-09-04,2,43
2406,2021-09-04,3,12
2406,2021-09-04,4,8
2406,2021-09-04,5,54
2406,2021-09-04,6,60
2407,2021-09-08,1,17
2407,2021-09-08,2,43
2407,2021-09-08,3,31
2407,2021-09-08,4,13
2407,2021-09-08,5,55
2407,2021-09-08,6,54
2408,2021-09-11,1,29
2408,2021-09-11,2,38
2408,2021-09-11,3,57
2408,2021-09-11,4,4
2408,2021-09-11,5,30
2408,2021-09-11,6,43
2409,2021-09-15,1,58
2409,2021-09-15,2,39
2409,2021-09-15,3,49
2409,2021-09-15,4,2
2409,2021-09-15,5,52
2409,2021-09-15,6,29
2410,2021-09-18,1,10
2410,2021-09-18,2,59
2410,2021-09-18,3,35
2410,2021-09-18,4,43
2410,2021-09-18,5,7
2410,2021-09-18,6,27
2411,2021-09-22,1,7
2411,2021-09-22,2,26
2411,2021-09-22,3,43
2411,2021-09-22,4,44
2411,2021-09-22,5,34
2411,2021-09-22,6,29
2412,2021-09-25,1,16
2412,2021-09-25,2,60
2412,2021-09-25,3,36
2412,2021-09-25,4,34
2412,2021-09-25,5,9
2412,2021-09-25,6,49
2413,2021-09-28,1,48
2413,2021-09-28,2,37
2413,2021-09-28,3,22
2413,2021-09-28,4,3
2413,2021-09-28,5,40
2413,2021-09-28,6,41
2414,2021-09-30,1,4
2414,2021-09-30,2,14
2414,2021-09-30,3,29
2414,2021-09-30,4,6
2414,2021-09-30,5,5
2414,2021-09-30,6,38
2415,2021-10-02,1,29
2415,2021-10-02,2,12
2415,2021-10-02,3,60
2415,2021-10-02,4,26
2415,2021-10-02,5,35
2415,2021-10-02,6,10
2416,2021-10-06,1,6
2416,2021-10-06,2,37
2416,2021-10-06,3,57
2416,2021-10-06,4,26
2416,2021-10-06,5,11
2416,2021-10-06,6,7
2417,2021-10-09,1,3
2417,2021-10-09,2,11
2417,2021-10-09,3,27
2417,2021-10-09,4,46
2417,2021-10-09,5,7
2417,2021-10-09,6,10
2418,2021-10-13,1,19
2418,2021-10-13,2,57
2418,2021-10-13,3,27
2418,2021-10-13,4,11
2418,2021-10-13,5,60
2418,2021-10-13,6,2
2419,2021-10-16,1,10
2419,2021-10-16,2,53
2419,2021-10-16,3,43
2419,2021-10-16,4,48
2419,2021-10-16,5,35
2419,2021-10-16,6,50
2420,2021-10-19,1,8
2420,2021-10-19,2,44
2420,2021-10-19,3,60
2420,2021-10-19,4,5
2420,2021-10-19,5,39
2420,2021-10-19,6,29
2421,2021-10-21,1,32
2421,2021-10-21,2,48
2421,2021-10-21,3,35
2421,2021-10-21,4,57
2421,2021-10-21,5,2
2421,2021-10-21,6,3
2422,2021-10-23,1,7
2422,2021-10-23,2,30
2422,2021-10-23,3,2
2422,2021-10-23,4,46
2422,2021-10-23,5,10
2422,2021-10-23,6,20
2423,2021-10-27,1,51
2423,2021-10-27,2,18
2423,2021-10-27,3,48
2423,2021-10-27,4,60
2423,2021-10-27,5,38
2423,2021-10-27,6,16
2424,2021-10-30,1,17
2424,2021-10-30,2,3
2424,2021-10-30,3,38
2424,2021-10-30,4,53
2424,2021-10-30,5,16
2424,2021-10-30,6,37
2425,2021-11-03,1,46
2425,2021-11-03,2,38
2425,2021-11-03,3,31
2425,2021-11-03,4,10
2425,2021-11-03,5,54
2425,2021-11-03,6,49
2426,2021-11-06,1,57
2426,2021-11-06,2,27
2426,2021-11-06,3,24
2426,2021-11-06,4,11
2426,2021-11-06,5,32
2426,2021-11-06,6,5
2427,2021-11-10,1,56
2427,2021-11-10,2,3
2427,2021-11-10,3,19
2427,2021-11-10,4,25
2427,2021-11-10,5,37
2427,2021-11-10,6,44
2428,2021-11-13,1,25
2428,2021-11-13,2,3
2428,2021-11-13,3,28
2428,2021-11-13,4,29
2428,2021-11-13,5,9
2428,2021-11-13,6,39
2429,2021-11-17,1,60
2429,2021-11-17,2,11
2429,2021-11-17,3,56
2429,2021-11-17,4,37
2429,2021-11-17,5,53
2429,2021-11-17,6,55
2430,2021-11-20,1,26
2430,2021-11-20,2,19
2430,2021-11-20,3,46
2430,2021-11-20,4,56
2430,2021-11-20,5,45
2430,2021-11-20,6,39
2431,2021-11-24,1,11
2431,2021-11-24,2,36
2431,2021-11-24,3,26
2431,2021-11-24,4,25
2431,2021-11-24,5,8
2431,2021-11-24,6,22
2432,2021-11-27,1,52
2432,2021-11-27,2,44
2432,2021-11-27,3,29
2432,2021-11-27,4,38
2432,2021-11-27,5,7
2432,2021-11-27,6,40
2433,2021-12-01,1,8
2433,2021-12-01,2,53
2433,2021-12-01,3,9
2433,2021-12-01,4,57
2433,2021-12-01,5,32
2433,2021-12-01,6,52
2434,2021-12-04,1,28
2434,2021-12-04,2,14
2434,2021-12-04,3,40
2434,2021-12-04,4,2
2434,2021-12-04,5,51
2434,2021-12-04,6,1
2435,2021-12-07,1,32
2435,2021-12-07,2,30
2435,2021-12-07,3,36
2435,2021-12-07,4,33
2435,2021-12-07,5,22
2435,2021-12-07,6,5
2436,2021-12-09,1,38
2436,2021-12-09,2,54
2436,2021-12-09,3,32
2436,2021-12-09,4,15
2436,2021-12-09,5,5
2436,2021-12-09,6,28
2437,2021-12-11,1,41
2437,2021-12-11,2,19
2437,2021-12-11,3,55
2437,2021-12-11,4,1
2437,2021-12-11,5,46
2437,2021-12-11,6,48
2438,2021-12-15,1,37
2438,2021-12-15,2,11
2438,2021-12-15,3,55
2438,2021-12-15,4,25
2438,2021-12-15,5,4
2438,2021-12-15,6,19
2439,2021-12-18,1,47
2439,2021-12-18,2,38
2439,2021-12-18,3,2
2439,2021-12-18,4,34
2439,2021-12-18,5,51
2439,2021-12-18,6,8
2440,2021-12-31,1,46
2440,2021-12-31,2,32
2440,2021-12-31,3,15
2440,2021-12-31,4,12
2440,2021-12-31,5,23
2440,2021-12-31,6,33
2441,2022-01-05,1,42
2441,2022-01-05,2,9
2441,2022-01-05,3,41
2441,2022-01-05,4,54
2441,2022-01-05,5,46
2441,2022-01-05,6,47
2442,2022-01-08,1,49
2442,2022-01-08,2,9
2442,2022-01-08,3,7
2442,2022-01-08,4,2
2442,2022-01-08,5,41
2442,2022-01-08,6,25
2443,2022-01-12,1,31
2443,2022-01-12,2,1
2443,2022-01-12,3,12
2443,2022-01-12,4,13
2443,2022-01-12,5,5
2443,2022-01-12,6,17
2444,2022-01-15,1,17
2444,2022-01-15,2,43
2444,2022-01-15,3,20
2444,2022-01-15,4,35
2444,2022-01-15,5,37
2444,2022-01-15,6,15
2445,2022-01-19,1,25
2445,2022-01-19,2,32
2445,2022-01-19,3,47
2445,2022-01-19,4,11
2445,2022-01-19,5,37
2445,2022-01-19,6,56
2446,2022-01-22,1,13
2446,2022-01-22,2,58
2446,2022-01-22,3,51
2446,2022-01-22,4,27
2446,2022-01-22,5,1
2446,2022-01-22,6,41
2447,2022-01-25,1,52
2447,2022-01-25,2,13
2447,2022-01-25,3,19
2447,2022-01-25,4,42
2447,2022-01-25,5,49
2447,2022-01-25,6,29
2448,2022-01-27,1,32
2448,2022-01-27,2,48
2448,2022-01-27,3,30
2448,2022-01-27,4,40
2448,2022-01-27,5,35
2448,2022-01-27,6,18
2449,2022-01-29,1,14
2449,2022-01-29,2,49
2449,2022-01-29,3,52
2449,2022-01-29,4,31
2449,2022-01-29,5,20
2449,2022-01-29,6,21
2450,2022-02-02,1,17
2450,2022-02-02,2,39
2450,2022-02-02,3,11
2450,2022-02-02,4,6
2450,2022-02-02,5,15
2450,2022-02-02,6,2
2451,2022-02-05,1,13
2451,2022-02-05,2,51
2451,2022-02-05,3,26
2451,2022-02-05,4,60
2451,2022-02-05,5,31
2451,2022-02-05,6,46
2452,2022-02-09,1,56
2452,2022-02-09,2,57
2452,2022-02-09,3,8
2452,2022-02-09,4,10
2452,2022-02-09,5,51
2452,2022-02-09,6,58
2453,2022-02-12,1,44
2453,2022-02-12,2,24
2453,2022-02-12,3,10
2453,2022-02-12,4,34
2453,2022-02-12,5,14
2453,2022-02-12,6,15
2454,2022-02-16,1,14
2454,2022-02-16,2,44
2454,2022-02-16,3,22
2454,2022-02-16,4,9
2454,2022-02-16,5,24
2454,2022-02-16,6,47
2455,2022-02-19,1,59
2455,2022-02-19,2,53
2455,2022-02-19,3,38
2455,2022-02-19,4,21
2455,2022-02-19,5,50
2455,2022-02-19,6,56
2456,2022-02-22,1,52
2456,2022-02-22,2,41
2456,2022-02-22,3,28
2456,2022-02-22,4,55
2456,2022-02-22,5,40
2456,2022-02-22,6,34
2457,2022-02-24,1,50
2457,2022-02-24,2,49
2457,2022-02-24,3,19
2457,2022-02-24,4,47
2457,2022-02-24,5,10
2457,2022-02-24,6,46
2458,2022-02-26,1,44
2458,2022-02-26,2,47
2458,2022-02-26,3,15
2458,2022-02-26,4,40
2458,2022-02-26,5,51
2458,2022-02-26,6,45
2459,2022-03-03,1,33
2459,2022-03-03,2,49
2459,2022-03-03,3,15
2459,2022-03-03,4,59
2459,2022-03-03,5,24
2459,2022-03-03,6,53
2460,2022-03-05,1,35
2460,2022-03-05,2,18
2460,2022-03-05,3,28
2460,2022-03-05,4,17
2460,2022-03-05,5,16
2460,2022-03-05,6,47
2461,2022-03-09,1,37
2461,2022-03-09,2,32
2461,2022-03-09,3,21
2461,2022-03-09,4,11
2461,2022-03-09,5,16
2461,2022-03-09,6,8
2462,2022-03-12,1,3
2462,2022-03-12,2,16
2462,2022-03-12,3,57
2462,2022-03-12,4,23
2462,2022-03-12,5,45
2462,2022-03-12,6,41
2463,2022-03-16,1,11
2463,2022-03-16,2,31
2463,2022-03-16,3,16
2463,2022-03-16,4,42
2463,2022-03-16,5,51
2463,2022-03-16,6,37
2464,2022-03-19,1,2
2464,2022-03-19,2,43
2464,2022-03-19,3,7
2464,2022-03-19,4,52
2464,2022-03-19,5,24
2464,2022-03-19,6,56
2465,2022-03-23,1,29
2465,2022-03-23,2,54
2465,2022-03-23,3,53
2465,2022-03-23,4,8
2465,2022-03-23,5,3
2465,2022-03-23,6,23
2466,2022-03-26,1,54
2466,2022-03-26,2,53
2466,2022-03-26,3,20
2466,2022-03-26,4,2
2466,2022-03-26,5,13
2466,2022-03-26,6,3
2467,2022-03-30,1,1
2467,2022-03-30,2,10
2467,2022-03-30,3,45
2467,2022-03-30,4,19
2467,2022-03-30,5,35
2467,2022-03-30,6,34
2468,2022-04-02,1,22
2468,2022-04-02,2,41
2468,2022-04-02,3,53
2468,2022-04-02,4,42
2468,2022-04-02,5,35
2468,2022-04-02,6,57
2469,2022-04-06,1,5
2469,2022-04-06,2,55
2469,2022-04-06,3,38
2469,2022-04-06,4,30
2469,2022-04-06,5,28
2469,2022-04-06,6,52
2470,2022-04-09,1,51
2470,2022-04-09,2,8
2470,2022-04-09,3,48
2470,2022-04-09,4,42
2470,2022-04-09,5,33
2470,2022-04-09,6,40
2471,2022-04-13,1,30
2471,2022-04-13,2,8
2471,2022-04-13,3,23
2471,2022-04-13,4,29
2471,2022-04-13,5,55
2471,2022-04-13,6,36
2472,2022-04-16,1,18
2472,2022-04-16,2,5
2472,2022-04-16,3,13
2472,2022-04-16,4,23
2472,2022-04-16,5,36
2472,2022-04-16,6,35
2473,2022-04-20,1,55
2473,2022-04-20,2,15
2473,2022-04-20,3,28
2473,2022-04-20,4,60
2473,2022-04-20,5,42
2473,2022-04-20,6,18
2474,2022-04-23,1,38
2474,2022-04-23,2,30
2474,2022-04-23,3,22
2474,2022-04-23,4,49
2474,2022-04-23,5,56
2474,2022-04-23,6,39
2475,2022-04-26,1,60
2475,2022-04-26,2,45
2475,2022-04-26,3,1
2475,2022-04-26,4,44
2475,2022-04-26,5,58
2475,2022-04-26,6,40
2476,2022-04-28,1,46
2476,2022-04-28,2,49
2476,2022-04-28,3,2
2476,2022-04-28,4,55
2476,2022-04-28,5,7
2476,2022-04-28,6,32
2477,2022-04-30,1,20
2477,2022-04-30,2,49
2477,2022-04-30,3,33
2477,2022-04-30,4,37
2477,2022-04-30,5,50
2477,2022-04-30,6,38
2478,2022-05-04,1,2
2478,2022-05-04,2,23
2478,2022-05-04,3,28
2478,2022-05-04,4,46
2478,2022-05-04,5,17
2478,2022-05-04,6,39
2479,2022-05-07,1,21
2479,2022-05-07,2,10
2479,2022-05-07,3,35
2479,2022-05-07,4,20
2479,2022-05-07,5,17
2479,2022-05-07,6,15
2480,2022-05-11,1,31
2480,2022-05-11,2,56
2480,2022-05-11,3,6
2480,2022-05-11,4,4
2480,2022-05-11,5,50
2480,2022-05-11,6,9
2481,2022-05-14,1,1
2481,2022-05-14,2,37
2481,2022-05-14,3,36
2481,2022-05-14,4,21
2481,2022-05-14,5,8
2481,2022-05-14,6,27
2482,2022-05-18,1,32
2482,2022-05-18,2,1
2482,2022-05-18,3,57
2482,2022-05-18,4,44
2482,2022-05-18,5,35
2482,2022-05-18,6,45
2483,2022-05-21,1,54
2483,2022-05-21,2,49
2483,2022-05-21,3,34
2483,2022-05-21,4,38
2483,2022-05-21,5,40
2483,2022-05-21,6,20
2484,2022-05-25,1,59
2484,2022-05-25,2,36
